"donor_id","donated","age","gender","marital_status","balance","income_category","education","previous_gifts","mean_gift","max_gift","min_gift","median_gift","days_since_first_gift","recency","frequency","emails_opened","website_visits","attended_event","newsletter_subscriber","region","area_type","distance_to_office","gender_F","gender_M","income_low","income_medium","income_high","income_veryhigh","age_disc","balance_disc","mean_gift_disc","max_gift_disc","recency_disc"
9193,1,77,"F","Divorced",1866.75,"High","Bachelor",5,12.44,23.13,8.32,17.78,928,48,1.96659482758621,11,5,0,1,"Other","Suburban",53.3,1,0,0,0,1,0,"age_5","balance_4","mean_gift_1","max_gift_1","recency_1"
9194,1,61,"F","Married",1031.13,"High","High School",3,21.67,39.96,7.27,30.82,339,339,3,11,1,0,1,"Vlorë","Urban",25,1,0,0,0,1,0,"age_4","balance_2","mean_gift_2","max_gift_2","recency_2"
9196,1,28,"F","Divorced",1791.54,"Very High","PhD",3,27.41,45.73,13.54,36.57,1775,35,0.616901408450704,10,9,1,1,"Elbasan","Suburban",18.4,1,0,0,0,0,1,"age_1","balance_4","mean_gift_2","max_gift_2","recency_1"
9197,1,72,"M","Widowed",2127.78,"High","Bachelor",6,57.33,60.61,43.35,58.97,505,210,4.33663366336634,7,4,0,1,"Tiranë","Urban",25.3,0,1,0,0,1,0,"age_5","balance_4","mean_gift_4","max_gift_3","recency_2"
9198,0,47,"M","Married",2604.25,"Low","Master",2,89.25,182.93,45.77,136.09,918,655,0.79520697167756,8,5,0,1,"Tiranë","Suburban",13.7,0,1,1,0,0,0,"age_2","balance_5","mean_gift_5","max_gift_5","recency_4"
9203,1,41,"M","Single",927.79,"Medium","High School",3,151.96,239.46,97.94,195.71,2090,728,0.523923444976077,12,6,0,0,"Tiranë","Urban",37.1,0,1,0,1,0,0,"age_2","balance_2","mean_gift_5","max_gift_5","recency_4"
9204,0,59,"F","Married",867.45,"High","High School",2,73.43,151.05,33.49,112.24,2735,351,0.26691042047532,6,4,0,0,"Vlorë","Suburban",25.3,1,0,0,0,1,0,"age_3","balance_2","mean_gift_4","max_gift_5","recency_3"
9207,0,54,"M","Married",1911.84,"Medium","Bachelor",0,0,0,0,0,NA,NA,0,4,7,0,0,"Tiranë","Urban",8.4,0,1,0,1,0,0,"age_3","balance_4",NA,NA,NA
9208,1,72,"F","Single",0,"Low","High School",2,69.25,95.47,24.81,82.36,827,804,0.882708585247884,7,7,0,0,"Tiranë","Urban",13.7,1,0,1,0,0,0,"age_5","balance_1","mean_gift_4","max_gift_4","recency_5"
9209,1,95,"F","Widowed",3039.49,"Very High","Master",2,23.4,45.13,8.46,34.26,2373,23,0.307627475769069,9,7,0,1,"Elbasan","Suburban",9.9,1,0,0,0,0,1,"age_5","balance_5","mean_gift_2","max_gift_2","recency_1"
9211,1,69,"F","Married",2101.1,"Medium","Bachelor",9,16.88,31.96,5.68,24.42,2591,542,1.26785025086839,11,9,0,0,"Shkodër","Suburban",6.8,1,0,0,1,0,0,"age_4","balance_4","mean_gift_1","max_gift_1","recency_4"
9212,1,64,"M","Married",1047.02,"Low","Bachelor",1,101.72,132.68,61.31,117.2,2735,457,0.13345521023766,8,2,1,1,"Durrës","Urban",41,0,1,1,0,0,0,"age_4","balance_2","mean_gift_5","max_gift_4","recency_3"
9215,1,45,"M","Married",1063.72,"Low","Master",4,42.38,43.61,28,43,411,411,3.55231143552311,8,1,0,0,"Elbasan","Rural",4.6,0,1,1,0,0,0,"age_2","balance_2","mean_gift_3","max_gift_2","recency_3"
9217,1,62,"M","Married",1610.35,"Low","Bachelor",2,38.85,47.03,26.22,42.94,2273,143,0.321161460624725,6,7,0,1,"Other","Urban",18.1,0,1,1,0,0,0,"age_4","balance_3","mean_gift_3","max_gift_2","recency_1"
9218,1,57,"F","Single",2358.74,"Medium","High School",1,162.18,227.96,120.82,195.07,1927,83,0.189413596263622,6,6,0,0,"Other","Urban",0.7,1,0,0,1,0,0,"age_3","balance_5","mean_gift_5","max_gift_5","recency_1"
9221,1,68,"F","Married",2103.14,"Low","Bachelor",2,130.5,225.28,80.88,177.89,404,84,1.80693069306931,8,2,0,1,"Other","Urban",30,1,0,1,0,0,0,"age_4","balance_4","mean_gift_5","max_gift_5","recency_1"
9223,1,37,"F","Married",1386.17,"Medium","High School",3,61.81,93.94,37.84,77.88,1172,645,0.934300341296928,6,7,0,1,"Durrës","Suburban",57.5,1,0,0,1,0,0,"age_1","balance_3","mean_gift_4","max_gift_4","recency_4"
9224,1,49,"F","Single",1898.4,"Low","High School",3,37.7,90.41,26.83,64.06,2839,845,0.385699189855583,9,5,0,1,"Tiranë","Urban",18,1,0,1,0,0,0,"age_2","balance_4","mean_gift_3","max_gift_4","recency_5"
9229,0,59,"F","Married",75.95,"High","Bachelor",0,0,0,0,0,NA,NA,0,9,8,0,0,"Tiranë","Suburban",2.5,1,0,0,0,1,0,"age_3","balance_1",NA,NA,NA
9230,0,62,"F","Married",157.92,"High","Bachelor",0,0,0,0,0,NA,NA,0,9,9,0,1,"Elbasan","Suburban",18.6,1,0,0,0,1,0,"age_4","balance_1",NA,NA,NA
9231,1,87,"M","Married",1211.49,"Medium","Master",2,16.85,40.46,9.52,28.66,1472,19,0.495923913043478,13,7,0,1,"Other","Suburban",45,0,1,0,1,0,0,"age_5","balance_2","mean_gift_1","max_gift_2","recency_1"
9233,1,70,"M","Widowed",1800.09,"Medium","Bachelor",4,115.23,238.12,85.03,176.68,2504,410,0.583067092651757,5,6,0,1,"Tiranë","Suburban",15.7,0,1,0,1,0,0,"age_4","balance_4","mean_gift_5","max_gift_5","recency_3"
9234,1,76,"F","Divorced",3083.54,"Medium","Bachelor",6,12.76,17.3,5.99,15.03,2107,897,1.03939250118652,11,10,0,1,"Durrës","Urban",12.5,1,0,0,1,0,0,"age_5","balance_5","mean_gift_1","max_gift_1","recency_5"
9235,1,40,"F","Single",2084.55,"Medium","Bachelor",1,73.26,123.34,47.05,98.3,1566,482,0.233077905491699,7,6,0,0,"Durrës","Urban",20.6,1,0,0,1,0,0,"age_1","balance_4","mean_gift_4","max_gift_4","recency_3"
9236,0,20,"F","Single",38.78,"Medium","Bachelor",3,102.1,158.33,78.65,130.22,2235,738,0.48993288590604,15,5,0,0,"Vlorë","Urban",17.9,1,0,0,1,0,0,"age_1","balance_1","mean_gift_5","max_gift_5","recency_4"
9238,1,42,"M","Widowed",3151.08,"Medium","PhD",3,19.22,46.47,7.56,32.84,1759,798,0.622512791358727,10,2,0,1,"Tiranë","Urban",24.4,0,1,0,1,0,0,"age_2","balance_5","mean_gift_1","max_gift_2","recency_5"
9240,1,39,"F","Married",1758.67,"Low","Bachelor",3,84.66,122.42,67.31,103.54,529,529,2.06994328922495,9,4,0,0,"Elbasan","Urban",4.6,1,0,1,0,0,0,"age_1","balance_4","mean_gift_5","max_gift_4","recency_3"
9243,1,56,"F","Widowed",726.16,"Medium","Bachelor",2,45.76,53.82,23.86,49.79,1532,60,0.476501305483029,5,7,0,1,"Tiranë","Suburban",31.4,1,0,0,1,0,0,"age_3","balance_1","mean_gift_3","max_gift_2","recency_1"
9244,0,51,"M","Married",2028.14,"Medium","Master",3,58.86,89,29.17,73.93,2981,947,0.367326400536733,12,3,0,1,"Elbasan","Urban",33.6,0,1,0,1,0,0,"age_3","balance_4","mean_gift_4","max_gift_4","recency_5"
9246,1,44,"F","Single",2769.1,"High","High School",7,86.2,133,36.05,109.6,1032,583,2.47577519379845,9,5,0,1,"Other","Urban",55.5,1,0,0,0,1,0,"age_2","balance_5","mean_gift_5","max_gift_4","recency_4"
9247,0,95,"M","Divorced",1226.71,"Medium","Master",3,9.07,13.98,7.05,11.53,1185,326,0.924050632911392,7,5,0,1,"Other","Rural",45.3,0,1,0,1,0,0,"age_5","balance_2","mean_gift_1","max_gift_1","recency_2"
9249,1,43,"M","Married",1385.98,"Medium","Bachelor",0,0,0,0,0,NA,NA,0,5,9,1,1,"Tiranë","Suburban",11.6,0,1,0,1,0,0,"age_2","balance_3",NA,NA,NA
9253,1,69,"F","Married",1651.46,"Medium","High School",2,41.04,94.47,32.72,67.75,2683,223,0.272083488632128,14,2,0,0,"Vlorë","Urban",34.5,1,0,0,1,0,0,"age_4","balance_3","mean_gift_3","max_gift_4","recency_2"
9256,1,50,"F","Divorced",1765.03,"Medium","Master",2,11.01,13.17,5.48,12.09,2821,374,0.258773484579936,14,9,1,0,"Shkodër","Rural",33.2,1,0,0,1,0,0,"age_2","balance_4","mean_gift_1","max_gift_1","recency_3"
9259,1,47,"F","Single",988.13,"Very High","High School",0,0,0,0,0,NA,NA,0,5,13,0,1,"Vlorë","Rural",41.7,1,0,0,0,0,1,"age_2","balance_2",NA,NA,NA
9260,1,64,"M","Divorced",1485.39,"High","Bachelor",0,0,0,0,0,NA,NA,0,12,5,1,1,"Durrës","Suburban",10.9,0,1,0,0,1,0,"age_4","balance_3",NA,NA,NA
9261,1,51,"M","Married",925.65,"Low","Bachelor",4,22.23,31.08,14.2,26.66,2310,368,0.632034632034632,10,6,0,0,"Vlorë","Rural",22.4,0,1,1,0,0,0,"age_3","balance_2","mean_gift_2","max_gift_1","recency_3"
9262,1,73,"F","Married",3954.59,"Medium","Bachelor",3,29.59,38.04,23.01,33.81,2276,908,0.481107205623902,8,8,0,0,"Tiranë","Urban",12,1,0,0,1,0,0,"age_5","balance_5","mean_gift_2","max_gift_2","recency_5"
9265,0,55,"M","Divorced",84.78,"Low","Bachelor",7,48.94,105.16,29.57,77.05,2082,839,1.22718539865514,15,4,0,0,"Vlorë","Urban",59.4,0,1,1,0,0,0,"age_3","balance_1","mean_gift_3","max_gift_4","recency_5"
9266,1,61,"F","Divorced",2635.54,"Low","Bachelor",6,4.34,10.07,2.53,7.2,620,620,3.53225806451613,5,8,0,1,"Other","Urban",29.9,1,0,1,0,0,0,"age_4","balance_5","mean_gift_1","max_gift_1","recency_4"
9267,1,60,"F","Married",2449.51,"High","High School",3,37.66,74.56,23.11,56.11,1902,586,0.575709779179811,5,7,0,0,"Durrës","Rural",18.6,1,0,0,0,1,0,"age_3","balance_5","mean_gift_3","max_gift_3","recency_4"
9268,1,67,"F","Single",866.28,"Medium","Bachelor",2,43.02,104.38,22.93,73.7,2540,189,0.28740157480315,5,1,0,0,"Tiranë","Urban",10.6,1,0,0,1,0,0,"age_4","balance_2","mean_gift_3","max_gift_4","recency_2"
9269,1,67,"F","Single",1789.51,"Medium","Master",5,26.69,32.31,12.88,29.5,2588,860,0.705177743431221,11,1,0,0,"Durrës","Urban",8.4,1,0,0,1,0,0,"age_4","balance_4","mean_gift_2","max_gift_1","recency_5"
9270,1,51,"F","Single",1427.9,"Medium","Bachelor",2,87.21,211.11,33.87,149.16,2803,781,0.260435247948626,9,6,0,0,"Other","Urban",22.5,1,0,0,1,0,0,"age_3","balance_3","mean_gift_5","max_gift_5","recency_5"
9271,0,18,"F","Married",1105.31,"High","Master",0,0,0,0,0,NA,NA,0,13,5,0,1,"Tiranë","Urban",8.2,1,0,0,0,1,0,"age_1","balance_2",NA,NA,NA
9272,1,61,"M","Divorced",789.19,"Medium","Bachelor",1,72.72,168.18,24.63,120.45,1203,564,0.303408146300914,10,5,0,0,"Other","Urban",35,0,1,0,1,0,0,"age_4","balance_1","mean_gift_4","max_gift_5","recency_4"
9273,1,70,"M","Married",2184.18,"High","Bachelor",2,27.1,34.4,12.98,30.75,1807,368,0.403984504703929,12,4,1,1,"Tiranë","Urban",2.2,0,1,0,0,1,0,"age_4","balance_5","mean_gift_2","max_gift_2","recency_3"
9274,1,73,"F","Single",720.27,"Medium","Bachelor",2,1.35,2.64,0.46,2,431,431,1.69373549883991,7,5,0,1,"Other","Urban",17,1,0,0,1,0,0,"age_5","balance_1","mean_gift_1","max_gift_1","recency_3"
9276,1,54,"F","Married",1539.78,"High","High School",5,46.14,63.98,30.74,55.06,2707,355,0.674178056889546,4,5,1,1,"Tiranë","Urban",28.4,1,0,0,0,1,0,"age_3","balance_3","mean_gift_3","max_gift_3","recency_3"
9277,0,56,"M","Single",1128.64,"Very High","Bachelor",3,21.56,32.24,11.03,26.9,2882,460,0.379944482997918,6,2,0,1,"Vlorë","Suburban",49.4,0,1,0,0,0,1,"age_3","balance_2","mean_gift_2","max_gift_1","recency_3"
9279,1,24,"M","Single",1518.32,"High","Bachelor",4,17.24,31.44,13.09,24.34,2788,620,0.523672883787661,6,1,0,1,"Tiranë","Urban",8.5,0,1,0,0,1,0,"age_1","balance_3","mean_gift_1","max_gift_1","recency_4"
9281,1,63,"F","Married",2836.21,"Very High","PhD",3,20.31,37.15,11.7,28.73,1495,92,0.732441471571906,3,7,0,1,"Vlorë","Urban",15.2,1,0,0,0,0,1,"age_4","balance_5","mean_gift_1","max_gift_2","recency_1"
9282,1,56,"M","Married",2657.55,"Low","Bachelor",1,81.74,101.35,59.8,91.54,1576,870,0.231598984771574,7,3,0,1,"Tiranë","Urban",21.2,0,1,1,0,0,0,"age_3","balance_5","mean_gift_5","max_gift_4","recency_5"
9284,0,49,"F","Single",358.27,"Low","Bachelor",1,150.36,239.07,50.38,194.72,2458,346,0.148494711147274,5,7,0,1,"Elbasan","Suburban",28.6,1,0,1,0,0,0,"age_2","balance_1","mean_gift_5","max_gift_5","recency_3"
9285,1,57,"F","Single",1243.72,"Medium","Master",5,56.77,113.28,17.18,85.03,2748,699,0.664119359534207,7,4,0,1,"Tiranë","Urban",51.1,1,0,0,1,0,0,"age_3","balance_2","mean_gift_4","max_gift_4","recency_4"
9286,1,46,"M","Married",2490.08,"Low","High School",1,54.16,121.61,34.57,87.88,2079,336,0.175565175565176,10,1,0,0,"Tiranë","Urban",10.4,0,1,1,0,0,0,"age_2","balance_5","mean_gift_4","max_gift_4","recency_2"
9287,0,32,"F","Single",0,"Very High","Bachelor",1,2,3.85,0.92,2.92,2194,189,0.166362807657247,5,5,1,1,"Tiranë","Suburban",34.4,1,0,0,0,0,1,"age_1","balance_1","mean_gift_1","max_gift_1","recency_2"
9288,1,90,"F","Married",2635.53,"Medium","Bachelor",1,54.65,88.64,34.48,71.64,915,640,0.398907103825137,13,4,0,1,"Other","Suburban",41.4,1,0,0,1,0,0,"age_5","balance_5","mean_gift_4","max_gift_4","recency_4"
9290,1,61,"M","Widowed",1350.75,"Low","Bachelor",3,30.43,37.64,13.7,34.03,2583,791,0.423925667828107,9,6,0,1,"Elbasan","Urban",8.3,0,1,1,0,0,0,"age_4","balance_3","mean_gift_2","max_gift_2","recency_5"
9294,0,51,"F","Married",2955.85,"Low","PhD",1,70.1,80.41,54.4,75.25,1071,537,0.340802987861811,8,9,0,1,"Tiranë","Rural",8.2,1,0,1,0,0,0,"age_3","balance_5","mean_gift_4","max_gift_3","recency_4"
9298,1,39,"F","Married",930.51,"Low","Bachelor",6,73.98,109.23,46.15,91.61,972,714,2.25308641975309,10,10,0,1,"Other","Suburban",17.7,1,0,1,0,0,0,"age_1","balance_2","mean_gift_4","max_gift_4","recency_4"
9299,0,48,"M","Married",2062.02,"Low","Bachelor",2,9.59,18.93,7.25,14.26,1811,917,0.403092214246273,5,5,0,0,"Durrës","Urban",69.9,0,1,1,0,0,0,"age_2","balance_4","mean_gift_1","max_gift_1","recency_5"
9300,1,65,"F","Divorced",2063.69,"Medium","Master",6,41.71,73.27,28.2,57.49,190,190,6,7,3,0,1,"Shkodër","Urban",38.1,1,0,0,1,0,0,"age_4","balance_4","mean_gift_3","max_gift_3","recency_2"
9301,1,57,"F","Single",1144.58,"Medium","Bachelor",3,28.81,45.59,17.66,37.2,858,206,1.27622377622378,6,5,0,0,"Vlorë","Suburban",49.7,1,0,0,1,0,0,"age_3","balance_2","mean_gift_2","max_gift_2","recency_2"
9303,1,56,"F","Married",2562.38,"High","Bachelor",6,36.27,86.64,27.17,61.45,716,298,3.0586592178771,6,6,0,1,"Tiranë","Urban",36.2,1,0,0,0,1,0,"age_3","balance_5","mean_gift_3","max_gift_3","recency_2"
9305,1,75,"F","Married",2087.77,"High","Bachelor",1,40.14,59.67,18.56,49.91,2151,242,0.169688516968852,9,3,0,1,"Tiranë","Urban",13.1,1,0,0,0,1,0,"age_5","balance_4","mean_gift_3","max_gift_3","recency_2"
9307,1,33,"M","Single",748.79,"Medium","High School",0,0,0,0,0,NA,NA,0,11,6,0,1,"Vlorë","Rural",6.8,0,1,0,1,0,0,"age_1","balance_1",NA,NA,NA
9308,0,60,"M","Single",1178.56,"Low","Master",2,43.4,72.75,20.19,58.08,2352,472,0.310374149659864,5,3,0,0,"Other","Suburban",42.6,0,1,1,0,0,0,"age_3","balance_2","mean_gift_3","max_gift_3","recency_3"
9310,1,95,"M","Married",1158.32,"Very High","High School",5,38.24,73.96,18.97,56.1,409,270,4.46210268948655,8,3,0,1,"Durrës","Urban",22.8,0,1,0,0,0,1,"age_5","balance_2","mean_gift_3","max_gift_3","recency_2"
9312,0,18,"M","Married",1682.69,"Very High","Master",3,60.5,124.58,42.54,92.54,1565,987,0.699680511182109,9,4,0,0,"Shkodër","Suburban",51.8,0,1,0,0,0,1,"age_1","balance_3","mean_gift_4","max_gift_4","recency_5"
9314,1,61,"F","Married",2284.51,"Very High","Master",2,71.68,148.99,50.76,110.34,130,130,2,5,12,1,1,"Other","Urban",42.3,1,0,0,0,0,1,"age_4","balance_5","mean_gift_4","max_gift_5","recency_1"
9315,1,60,"M","Married",1617.78,"Very High","Master",3,8.81,14.25,3.67,11.53,1699,451,0.644496762801648,11,4,0,0,"Tiranë","Urban",26.4,0,1,0,0,0,1,"age_3","balance_3","mean_gift_1","max_gift_1","recency_3"
9316,1,33,"F","Single",1569.34,"Medium","Master",5,32.65,36.32,16.1,34.48,2406,14,0.758520365752286,10,5,1,0,"Other","Urban",21.9,1,0,0,1,0,0,"age_1","balance_3","mean_gift_2","max_gift_2","recency_1"
9317,1,44,"F","Married",2630.9,"Medium","Bachelor",0,0,0,0,0,NA,NA,0,8,4,0,0,"Shkodër","Urban",74.6,1,0,0,1,0,0,"age_2","balance_5",NA,NA,NA
9318,0,56,"F","Married",1955.66,"Medium","High School",2,24.05,53.94,13.11,38.99,2190,538,0.333333333333333,3,2,0,1,"Shkodër","Urban",5.7,1,0,0,1,0,0,"age_3","balance_4","mean_gift_2","max_gift_2","recency_4"
9320,1,57,"F","Divorced",1116.66,"Medium","High School",7,86.64,206.26,47.15,146.45,2291,230,1.11523352247927,8,4,0,0,"Durrës","Urban",21.1,1,0,0,1,0,0,"age_3","balance_2","mean_gift_5","max_gift_5","recency_2"
9322,1,53,"F","Married",3088.98,"Medium","Bachelor",4,30.71,50.88,18.74,40.8,2526,593,0.577988915281077,5,2,0,1,"Tiranë","Urban",3.5,1,0,0,1,0,0,"age_3","balance_5","mean_gift_2","max_gift_2","recency_4"
9323,1,56,"F","Widowed",1760.66,"Medium","Bachelor",5,45.57,51.72,35.86,48.64,1623,128,1.12446087492298,13,5,0,1,"Elbasan","Rural",25.6,1,0,0,1,0,0,"age_3","balance_4","mean_gift_3","max_gift_2","recency_1"
9324,1,39,"M","Single",2094.62,"Medium","Master",1,54.56,63.73,31.86,59.14,686,200,0.532069970845481,7,6,0,1,"Vlorë","Urban",16,0,1,0,1,0,0,"age_1","balance_4","mean_gift_4","max_gift_3","recency_2"
9326,1,36,"F","Single",1858.29,"High","Bachelor",1,38.03,92.06,25.65,65.04,717,247,0.509065550906555,9,5,0,1,"Tiranë","Urban",18.8,1,0,0,0,1,0,"age_1","balance_4","mean_gift_3","max_gift_4","recency_2"
9328,1,95,"M","Divorced",2411.11,"High","Bachelor",4,109.84,170.95,54.42,140.39,1952,745,0.747950819672131,9,7,0,1,"Durrës","Urban",25.9,0,1,0,0,1,0,"age_5","balance_5","mean_gift_5","max_gift_5","recency_5"
9329,1,84,"M","Married",1477.34,"High","Bachelor",3,59.12,82.57,18.86,70.84,1210,240,0.90495867768595,9,5,0,1,"Durrës","Rural",17.7,0,1,0,0,1,0,"age_5","balance_3","mean_gift_4","max_gift_3","recency_2"
9334,1,68,"F","Widowed",515.94,"Very High","Bachelor",6,70.44,154.99,27,112.72,1400,278,1.56428571428571,7,3,1,1,"Tiranë","Urban",26,1,0,0,0,0,1,"age_4","balance_1","mean_gift_4","max_gift_5","recency_2"
9336,1,55,"F","Married",1798.46,"High","High School",2,44.72,51.4,24.42,48.06,2419,987,0.301777594047127,7,4,1,0,"Other","Urban",11.4,1,0,0,0,1,0,"age_3","balance_4","mean_gift_3","max_gift_2","recency_5"
9337,1,56,"F","Married",2007.96,"Medium","Bachelor",3,46.22,84.85,21.45,65.53,1803,362,0.607321131447587,3,7,0,1,"Vlorë","Suburban",31.3,1,0,0,1,0,0,"age_3","balance_4","mean_gift_3","max_gift_3","recency_3"
9338,1,75,"M","Divorced",1096.91,"Very High","High School",2,71.93,154.85,41.17,113.39,315,315,2,7,3,0,0,"Shkodër","Urban",31.7,0,1,0,0,0,1,"age_5","balance_2","mean_gift_4","max_gift_5","recency_2"
9340,1,70,"M","Married",2083.39,"High","High School",6,60.47,107.71,31.08,84.09,493,321,4.4421906693712,3,6,0,1,"Other","Rural",54.2,0,1,0,0,1,0,"age_4","balance_4","mean_gift_4","max_gift_4","recency_2"
9341,0,58,"F","Married",1033.97,"High","Bachelor",0,0,0,0,0,NA,NA,0,9,2,1,1,"Vlorë","Rural",23.4,1,0,0,0,1,0,"age_3","balance_2",NA,NA,NA
9342,1,45,"F","Single",2133.18,"Medium","PhD",2,14.41,24.32,9.15,19.37,2205,401,0.331065759637188,5,10,0,1,"Elbasan","Suburban",31,1,0,0,1,0,0,"age_2","balance_4","mean_gift_1","max_gift_1","recency_3"
9343,1,55,"M","Married",2311.48,"Medium","PhD",2,67.36,147.43,42.62,107.4,593,226,1.23102866779089,6,3,0,1,"Tiranë","Urban",2.3,0,1,0,1,0,0,"age_3","balance_5","mean_gift_4","max_gift_5","recency_2"
9344,0,95,"F","Married",457.97,"Low","Bachelor",1,8.69,13.21,2.91,10.95,124,124,1,5,4,0,0,"Durrës","Urban",3.2,1,0,1,0,0,0,"age_5","balance_1","mean_gift_1","max_gift_1","recency_1"
9345,1,43,"M","Married",2562.76,"Very High","Bachelor",2,43.26,65.98,15.96,54.62,2309,496,0.316154179298398,3,3,0,0,"Durrës","Urban",45.8,0,1,0,0,0,1,"age_2","balance_5","mean_gift_3","max_gift_3","recency_3"
9346,1,56,"F","Single",2252.18,"Low","Master",2,33.01,41.55,18.24,37.28,2425,401,0.301030927835052,8,1,0,0,"Vlorë","Urban",25.4,1,0,1,0,0,0,"age_3","balance_5","mean_gift_2","max_gift_2","recency_3"
9348,1,30,"F","Single",2270.17,"Very High","High School",3,40.15,81.93,27.9,61.04,898,709,1.21937639198218,11,7,0,1,"Tiranë","Suburban",5.7,1,0,0,0,0,1,"age_1","balance_5","mean_gift_3","max_gift_3","recency_4"
9349,1,95,"M","Divorced",322.42,"Low","High School",3,58.21,84.39,26.19,71.3,725,343,1.51034482758621,10,5,0,1,"Tiranë","Suburban",16.6,0,1,1,0,0,0,"age_5","balance_1","mean_gift_4","max_gift_3","recency_2"
9350,0,32,"F","Widowed",694.87,"Very High","Bachelor",2,71.99,100.64,23.34,86.32,2358,987,0.309584393553859,8,2,0,0,"Other","Suburban",77.5,1,0,0,0,0,1,"age_1","balance_1","mean_gift_4","max_gift_4","recency_5"
9351,1,74,"F","Married",2368.96,"High","Bachelor",4,2.88,3.14,1.22,3.01,2162,501,0.675300647548566,4,6,0,0,"Other","Rural",39.5,1,0,0,0,1,0,"age_5","balance_5","mean_gift_1","max_gift_1","recency_3"
9354,1,54,"M","Single",1267.93,"Medium","Master",5,27.7,62.25,15.14,44.98,244,244,5,9,7,0,0,"Vlorë","Suburban",35.4,0,1,0,1,0,0,"age_3","balance_2","mean_gift_2","max_gift_3","recency_2"
9357,0,56,"F","Married",168.69,"Medium","High School",2,6.91,8.45,3.41,7.68,1281,123,0.569867291178767,11,6,0,1,"Tiranë","Urban",6.4,1,0,0,1,0,0,"age_3","balance_1","mean_gift_1","max_gift_1","recency_1"
9358,0,32,"M","Married",1386.45,"Very High","Master",1,26.06,40.29,17.6,33.17,2668,694,0.136806596701649,14,3,0,0,"Durrës","Urban",13.7,0,1,0,0,0,1,"age_1","balance_3","mean_gift_2","max_gift_2","recency_4"
9359,0,47,"F","Single",545.42,"Medium","Bachelor",1,50.95,113.26,20.4,82.11,1145,9,0.318777292576419,6,6,1,1,"Tiranë","Urban",5.2,1,0,0,1,0,0,"age_2","balance_1","mean_gift_3","max_gift_4","recency_1"
9362,1,67,"M","Married",2187.19,"Medium","Master",3,122.98,287.36,94.01,205.17,1617,422,0.677179962894249,8,5,0,0,"Durrës","Rural",6.1,0,1,0,1,0,0,"age_4","balance_5","mean_gift_5","max_gift_5","recency_3"
9363,1,81,"F","Single",971.71,"Medium","Bachelor",4,45.05,90.21,26.81,67.63,2665,217,0.547842401500938,6,8,0,1,"Vlorë","Urban",19.7,1,0,0,1,0,0,"age_5","balance_2","mean_gift_3","max_gift_4","recency_2"
9364,1,53,"M","Married",1164.14,"Low","Bachelor",9,8.76,12.92,2.98,10.84,251,251,9,10,5,0,1,"Tiranë","Rural",32.1,0,1,1,0,0,0,"age_3","balance_2","mean_gift_1","max_gift_1","recency_2"
9365,1,40,"F","Married",2566.96,"Low","Bachelor",3,29.58,34.81,17.16,32.2,2492,924,0.439406099518459,9,5,0,0,"Tiranë","Suburban",37.6,1,0,1,0,0,0,"age_1","balance_5","mean_gift_2","max_gift_2","recency_5"
9366,1,64,"F","Divorced",3135.08,"High","High School",2,6.53,7.37,3.59,6.95,1917,562,0.380803338549817,6,2,0,1,"Tiranë","Suburban",0.6,1,0,0,0,1,0,"age_4","balance_5","mean_gift_1","max_gift_1","recency_4"
9367,1,44,"M","Married",2673.28,"High","High School",5,93.53,119.07,29.25,106.3,2682,262,0.680462341536167,7,11,0,0,"Elbasan","Rural",27.6,0,1,0,0,1,0,"age_2","balance_5","mean_gift_5","max_gift_4","recency_2"
9368,1,93,"F","Married",1374.99,"Medium","High School",3,90.68,170.13,39.26,130.4,2451,996,0.446756425948592,6,5,0,1,"Tiranë","Urban",24.4,1,0,0,1,0,0,"age_5","balance_3","mean_gift_5","max_gift_5","recency_5"
9369,1,18,"F","Divorced",2673.74,"High","Bachelor",4,59.67,78.99,42.18,69.33,519,519,2.8131021194605,6,5,0,1,"Other","Rural",18.8,1,0,0,0,1,0,"age_1","balance_5","mean_gift_4","max_gift_3","recency_3"
9370,1,47,"F","Single",2232.66,"Medium","Master",2,37.72,56.92,25.1,47.32,2043,822,0.357317670093,11,4,0,1,"Vlorë","Rural",57,1,0,0,1,0,0,"age_2","balance_5","mean_gift_3","max_gift_2","recency_5"
9372,1,65,"M","Married",1038.82,"Low","Bachelor",2,95.95,142.07,54.7,119.01,2285,732,0.319474835886214,4,4,0,0,"Vlorë","Urban",29.5,0,1,1,0,0,0,"age_4","balance_2","mean_gift_5","max_gift_5","recency_4"
9373,0,25,"F","Married",1218.61,"Low","High School",2,113,178.7,60.61,145.85,1932,102,0.377846790890269,10,4,0,1,"Durrës","Urban",34.6,1,0,1,0,0,0,"age_1","balance_2","mean_gift_5","max_gift_5","recency_1"
9374,1,54,"M","Single",2663,"Low","Bachelor",1,1.17,1.44,0.63,1.3,1517,229,0.240606460118655,8,6,0,1,"Tiranë","Urban",29.7,0,1,1,0,0,0,"age_3","balance_5","mean_gift_1","max_gift_1","recency_2"
