"donor_id","age","gender","balance","income_category","education","previous_gifts","mean_gift","max_gift","min_gift","recency","emails_opened","website_visits","attended_event","newsletter_subscriber","region","area_type","gender_F","income_low","income_medium","income_high"
14623,70,"F",2297.04,"Medium","High School",1,21.02,44.01,7.67,384,5,9,0,1,"Durrës","Urban",1,0,1,0
14624,55,"F",2633.73,"Low","Master",2,49.46,122.39,34.93,824,11,4,0,1,"Tiranë","Urban",1,1,0,0
14625,55,"M",1945.64,"Low","High School",4,75.54,166.23,31.4,954,3,3,0,1,"Tiranë","Suburban",0,1,0,0
14626,33,"M",1922.04,"High","High School",2,67.59,144.11,20.74,913,4,1,0,1,"Vlorë","Urban",0,0,0,1
14627,38,"M",0,"Medium","Master",2,143.17,207.41,51.77,233,7,4,0,1,"Vlorë","Urban",0,0,1,0
14628,61,"F",1649.77,"Low","Bachelor",2,40.84,91.95,15.15,293,6,5,0,1,"Other","Urban",1,1,0,0
14629,66,"M",1226.4,"High","Master",2,150.34,295.99,83.66,214,10,5,1,1,"Elbasan","Suburban",0,0,0,1
14630,56,"F",770.74,"Very High","Bachelor",1,122.89,165.85,36.91,49,10,3,0,1,"Tiranë","Suburban",1,0,0,0
14631,44,"F",1667.85,"Very High","High School",1,12.22,29.65,4.75,76,10,8,1,1,"Durrës","Rural",1,0,0,0
14632,32,"F",2634.14,"Medium","High School",6,13.03,15.61,9.12,709,9,5,0,1,"Tiranë","Suburban",1,0,1,0
14633,57,"M",1715.28,"Low","High School",3,71.42,155.62,21.78,733,4,4,0,0,"Vlorë","Suburban",0,1,0,0
14634,68,"F",1491.2,"Medium","High School",4,69.12,132.35,38.16,176,4,4,0,0,"Durrës","Urban",1,0,1,0
14635,69,"M",1228.27,"Medium","Master",1,29.5,51.23,18.32,75,12,5,0,1,"Tiranë","Urban",0,0,1,0
14636,52,"F",1411.42,"High","Bachelor",5,53.54,88.56,24.25,484,10,5,0,1,"Other","Urban",1,0,0,1
14637,27,"M",3031.62,"High","High School",4,105.79,172.82,65.52,61,3,1,0,1,"Tiranë","Suburban",0,0,0,1
14638,66,"F",1710.68,"Low","Master",3,49.22,90.51,34.2,689,10,4,0,1,"Other","Urban",1,1,0,0
14639,46,"F",1222.91,"High","High School",1,113.7,269.21,88.13,136,4,6,0,1,"Tiranë","Urban",1,0,0,1
14640,69,"F",2530.59,"Medium","Bachelor",2,8.2,19.59,5.21,945,5,3,1,1,"Tiranë","Urban",1,0,1,0
14641,43,"M",0,"High","High School",4,3.89,3.98,1.25,18,13,3,0,0,"Durrës","Suburban",0,0,0,1
14642,73,"F",1547.93,"Medium","Master",1,29.73,60.35,21.01,496,8,7,0,0,"Tiranë","Rural",1,0,1,0
14643,73,"M",2770.7,"Medium","Bachelor",0,0,0,0,NA,5,4,0,0,"Durrës","Suburban",0,0,1,0
14644,90,"M",2058.76,"Medium","Bachelor",4,124.33,242.78,61.16,707,7,3,0,0,"Tiranë","Suburban",0,0,1,0
14645,60,"M",2291.51,"High","High School",3,8.9,19.01,3.99,482,7,7,0,1,"Other","Urban",0,0,0,1
14646,51,"F",1875.86,"Low","Bachelor",2,160.27,190.64,98.44,240,6,4,0,0,"Other","Suburban",1,1,0,0
14647,56,"F",1016.77,"Medium","Bachelor",5,28.56,46,21.25,251,7,5,0,0,"Durrës","Urban",1,0,1,0
14648,35,"F",1723.37,"High","Master",5,17.71,43.02,12.16,501,6,6,0,1,"Tiranë","Urban",1,0,0,1
14649,51,"M",855.45,"Medium","High School",5,28.08,30.2,14.96,761,11,2,0,1,"Other","Urban",0,0,1,0
14650,47,"M",2245.58,"Medium","Bachelor",1,82.47,140.32,44.08,525,8,6,1,1,"Tiranë","Urban",0,0,1,0
14651,80,"F",1331.44,"Medium","Master",2,36.29,41.85,12.46,915,9,8,0,1,"Elbasan","Urban",1,0,1,0
14652,55,"M",2483.88,"Medium","Bachelor",2,27.62,46.77,9.76,390,12,3,1,0,"Other","Rural",0,0,1,0
14653,49,"F",1216.18,"Low","Master",3,20.2,36.86,13.36,705,11,8,1,1,"Other","Urban",1,1,0,0
14654,70,"F",0,"Medium","High School",0,0,0,0,NA,8,5,0,1,"Vlorë","Urban",1,0,1,0
14655,68,"M",1299.48,"Medium","High School",2,46.01,75.29,21.11,993,8,5,0,1,"Shkodër","Urban",0,0,1,0
14656,31,"M",2539.02,"Medium","High School",1,46.62,71.89,28.56,787,10,9,1,1,"Other","Suburban",0,0,1,0
14657,65,"M",1050.93,"Low","High School",1,2.07,3.7,0.63,882,15,0,0,0,"Vlorë","Rural",0,1,0,0
14658,56,"F",598.65,"High","Bachelor",4,71.67,85.43,30.27,260,10,9,0,0,"Durrës","Suburban",1,0,0,1
14659,32,"F",1628.25,"Low","Master",2,130.68,279.19,96.34,715,11,3,0,0,"Tiranë","Urban",1,1,0,0
14660,64,"F",1105.31,"Medium","Bachelor",1,158.89,168.11,101.49,546,16,4,0,1,"Other","Rural",1,0,1,0
14661,64,"F",1587.44,"Low","Bachelor",0,0,0,0,NA,11,2,0,1,"Tiranë","Urban",1,1,0,0
14662,60,"M",5.79,"Medium","Bachelor",1,70.12,169.62,48.73,950,7,3,0,0,"Tiranë","Urban",0,0,1,0
14663,37,"M",1140.46,"Medium","Master",2,14.9,26.87,7.4,417,10,6,0,1,"Other","Urban",0,0,1,0
14664,60,"F",1278.01,"Low","High School",2,61.58,76.3,34.58,670,8,4,0,0,"Other","Rural",1,1,0,0
14665,56,"M",2096.18,"Medium","Master",1,17.51,22.31,10.63,363,7,6,1,0,"Tiranë","Urban",0,0,1,0
14666,86,"F",2007.04,"Low","Bachelor",4,76.19,104.67,23.53,509,6,9,0,1,"Shkodër","Urban",1,1,0,0
14667,37,"F",2873.21,"Medium","Bachelor",6,73.12,139.51,34.92,466,11,4,0,1,"Elbasan","Suburban",1,0,1,0
14668,67,"F",1585.46,"Low","Master",3,100.15,249.94,74.08,581,4,9,0,1,"Tiranë","Urban",1,1,0,0
14669,31,"M",2480.13,"High","Master",0,0,0,0,NA,8,6,0,1,"Tiranë","Rural",0,0,0,1
14670,42,"F",2450.96,"High","High School",3,60.02,145.94,40.41,692,4,5,0,0,"Tiranë","Suburban",1,0,0,1
14671,75,"M",1293.4,"Very High","High School",4,49.57,122.93,26.16,465,7,4,0,1,"Vlorë","Suburban",0,0,0,0
14672,68,"F",256.47,"Very High","High School",0,0,0,0,NA,3,3,0,1,"Tiranë","Rural",1,0,0,0
14673,84,"F",1510.62,"Medium","High School",2,69.28,154.11,28.51,152,7,4,0,0,"Tiranë","Suburban",1,0,1,0
14674,74,"F",2494.77,"Medium","Master",3,63.13,149.91,35.98,99,8,3,0,0,"Other","Urban",1,0,1,0
14675,54,"M",1074.48,"Low","Bachelor",3,21.37,45.95,8.68,648,10,0,0,0,"Tiranë","Urban",0,1,0,0
14676,61,"M",1670.47,"Low","Bachelor",1,8.67,14.78,4.11,552,12,10,1,0,"Elbasan","Urban",0,1,0,0
14677,72,"M",1941.46,"Medium","High School",2,34.12,60.21,24.04,699,9,7,0,1,"Vlorë","Urban",0,0,1,0
14678,49,"M",2257.92,"High","High School",2,41.22,75.6,17.94,526,8,5,0,0,"Vlorë","Suburban",0,0,0,1
14679,58,"M",1658.51,"Low","Master",4,31.56,44.54,18.6,579,7,4,0,0,"Tiranë","Urban",0,1,0,0
14680,28,"M",2152.66,"Medium","Bachelor",1,57.09,124.76,22.14,173,11,3,0,1,"Tiranë","Suburban",0,0,1,0
14681,63,"M",1404.95,"Medium","High School",0,0,0,0,NA,12,5,0,0,"Elbasan","Suburban",0,0,1,0
14682,45,"F",1847.28,"Medium","Master",3,11.78,24.36,5.98,404,11,6,0,1,"Other","Urban",1,0,1,0
14683,26,"F",2621.49,"Low","Bachelor",3,66.03,126.63,40.53,77,5,4,0,0,"Elbasan","Urban",1,1,0,0
14684,78,"M",976.27,"Medium","Bachelor",3,34.4,69.34,16.02,157,8,6,1,0,"Elbasan","Suburban",0,0,1,0
14685,36,"M",1969.16,"Very High","Bachelor",1,110.97,275.59,42.57,87,10,5,0,0,"Tiranë","Urban",0,0,0,0
14686,62,"F",1804.88,"Low","Bachelor",0,0,0,0,NA,9,4,0,0,"Other","Suburban",1,1,0,0
14687,66,"M",1845.88,"Medium","Master",0,0,0,0,NA,13,3,0,0,"Shkodër","Urban",0,0,1,0
14688,37,"M",2597.07,"Low","Bachelor",0,0,0,0,NA,6,2,1,1,"Durrës","Rural",0,1,0,0
14689,47,"F",1698.11,"Medium","High School",0,0,0,0,NA,8,1,1,0,"Durrës","Suburban",1,0,1,0
14690,65,"M",599.82,"Low","PhD",1,8.33,14.64,6.32,871,6,5,0,1,"Durrës","Urban",0,1,0,0
14691,60,"M",1951.84,"Low","High School",0,0,0,0,NA,9,5,0,1,"Other","Urban",0,1,0,0
14692,34,"M",508.14,"High","Bachelor",2,17.69,22.18,9.28,151,4,4,0,1,"Tiranë","Urban",0,0,0,1
14693,84,"M",449.51,"Medium","High School",5,116.41,137.06,74.22,770,6,7,0,0,"Other","Rural",0,0,1,0
14694,43,"F",1879.13,"Low","Bachelor",2,93.98,100.2,60.69,693,3,6,0,0,"Durrës","Suburban",1,1,0,0
14695,18,"F",2190.6,"Medium","High School",0,0,0,0,NA,7,4,0,0,"Durrës","Urban",1,0,1,0
14696,51,"F",2530.42,"Medium","High School",1,44.31,53.19,15.73,803,9,5,0,1,"Elbasan","Suburban",1,0,1,0
14697,81,"M",81.97,"Very High","Master",2,42.2,93.26,27.82,873,5,2,0,0,"Durrës","Urban",0,0,0,0
14698,64,"M",1046.62,"Very High","Master",4,120.74,237.6,47.31,653,13,2,0,1,"Vlorë","Suburban",0,0,0,0
14699,35,"F",1654.05,"Medium","High School",4,112.11,166.27,86.34,187,8,4,1,1,"Durrës","Urban",1,0,1,0
14700,46,"F",693.41,"High","Master",2,88.3,190.48,39.96,48,6,6,0,1,"Tiranë","Urban",1,0,0,1
14701,47,"M",1759.69,"Low","Master",2,81.72,188.88,60.97,357,5,2,0,0,"Shkodër","Urban",0,1,0,0
14702,57,"M",2147.97,"Low","Bachelor",1,52.39,111.65,33.9,945,7,3,0,1,"Vlorë","Rural",0,1,0,0
14703,57,"F",47.57,"Medium","Bachelor",3,59.39,75.71,31.58,904,10,5,0,1,"Elbasan","Suburban",1,0,1,0
14704,68,"F",1808.23,"Low","PhD",3,26.72,49.52,14.36,909,7,4,0,0,"Tiranë","Rural",1,1,0,0
14705,45,"F",1294.61,"Low","Master",6,25.64,60.46,17.24,631,7,4,0,0,"Other","Suburban",1,1,0,0
14706,18,"M",2872.81,"Low","Bachelor",2,29.79,41.03,10.94,439,11,6,0,0,"Other","Urban",0,1,0,0
14707,59,"F",1784.71,"Medium","Master",2,56.5,124.6,21.71,242,9,0,1,1,"Other","Urban",1,0,1,0
14708,45,"F",562.01,"Very High","Master",2,35.03,81.77,10.89,395,15,5,0,1,"Shkodër","Urban",1,0,0,0
14709,66,"M",1154.32,"High","Bachelor",3,60.7,82.76,38.81,683,6,2,0,0,"Other","Suburban",0,0,0,1
14710,39,"M",804.36,"Low","Bachelor",7,40.46,55.31,29.4,36,7,5,0,1,"Vlorë","Rural",0,1,0,0
14711,49,"M",2013.09,"Medium","Bachelor",4,66.46,83.41,37.98,478,9,4,0,1,"Elbasan","Urban",0,0,1,0
14712,46,"F",2514.08,"Low","High School",4,55.14,58.02,26.9,881,9,3,0,1,"Vlorë","Urban",1,1,0,0
14713,63,"F",2426.39,"Low","Master",2,75.47,99.25,26.3,285,9,8,0,1,"Shkodër","Urban",1,1,0,0
14714,47,"M",1992.37,"Low","Bachelor",3,36.49,77.58,16.11,416,13,6,0,1,"Tiranë","Urban",0,1,0,0
14715,48,"M",1818.96,"Medium","Master",1,24.8,44.45,9.83,196,12,11,0,0,"Shkodër","Urban",0,0,1,0
14716,47,"F",0,"Low","Master",2,46.1,51.35,18.64,362,8,4,0,0,"Tiranë","Urban",1,1,0,0
14717,89,"F",1370.87,"High","Master",1,75.45,91.45,24.15,230,5,5,0,0,"Tiranë","Urban",1,0,0,1
14718,25,"F",1760.79,"Low","High School",2,117.84,243.48,64.68,91,5,5,0,1,"Other","Suburban",1,1,0,0
14719,85,"F",653.74,"High","High School",3,41.44,54.04,15.5,286,8,5,0,0,"Elbasan","Urban",1,0,0,1
14720,57,"F",2392.87,"High","Master",1,38.95,58.59,27.51,604,4,9,0,1,"Other","Urban",1,0,0,1
14721,79,"M",1408.55,"Medium","Bachelor",3,12.44,13.38,7.63,244,7,5,0,1,"Shkodër","Urban",0,0,1,0
14722,73,"M",1535.69,"Very High","Master",3,45.44,46.34,27.74,801,14,6,0,0,"Durrës","Urban",0,0,0,0
14723,69,"M",2242.74,"Medium","Master",4,44.67,71.87,25.51,3,9,4,0,1,"Other","Rural",0,0,1,0
14724,47,"F",470.7,"Medium","Bachelor",0,0,0,0,NA,9,5,0,1,"Other","Suburban",1,0,1,0
14725,61,"F",1830.35,"Very High","Master",0,0,0,0,NA,11,7,0,0,"Tiranë","Rural",1,0,0,0
14726,89,"M",377.63,"Very High","Bachelor",2,16.48,39.06,7.64,674,12,6,0,0,"Tiranë","Urban",0,0,0,0
14727,68,"M",2726.84,"Low","Master",6,81.49,145.81,36.78,850,10,3,0,0,"Other","Urban",0,1,0,0
14728,39,"F",1414.78,"Low","Bachelor",2,34.86,65.7,24.59,708,6,3,0,1,"Shkodër","Suburban",1,1,0,0
14729,31,"F",2292.07,"Medium","Bachelor",5,92.83,224.57,52.7,601,3,14,1,1,"Tiranë","Suburban",1,0,1,0
14730,55,"F",2354.96,"Very High","Bachelor",2,44.73,96.59,34.32,600,4,6,0,0,"Durrës","Urban",1,0,0,0
14731,23,"M",2474.09,"Low","High School",2,38.21,79.48,28.64,271,5,3,0,0,"Tiranë","Rural",0,1,0,0
14732,40,"M",1140.61,"High","Bachelor",2,159.26,308.3,60.66,758,5,6,0,1,"Tiranë","Urban",0,0,0,1
14733,55,"F",1849.19,"Medium","Bachelor",1,163.69,323.61,79.34,450,5,2,0,0,"Tiranë","Suburban",1,0,1,0
14734,92,"F",873.39,"High","Bachelor",0,0,0,0,NA,11,5,0,1,"Other","Suburban",1,0,0,1
14735,54,"M",1352.49,"Low","Master",0,0,0,0,NA,7,6,1,1,"Tiranë","Urban",0,1,0,0
14736,25,"F",2340.62,"Low","High School",1,67.78,120.68,25.98,977,4,7,0,0,"Elbasan","Suburban",1,1,0,0
14737,18,"F",1111.41,"Medium","Master",1,33.73,67,12.99,988,11,5,1,0,"Other","Urban",1,0,1,0
14738,23,"F",726.5,"Medium","Bachelor",3,18.9,20.77,9.03,586,4,2,0,1,"Elbasan","Urban",1,0,1,0
14739,95,"F",1633.15,"Very High","Bachelor",1,24.46,34.01,8.12,109,5,3,0,0,"Tiranë","Urban",1,0,0,0
14740,39,"F",1282.89,"Low","High School",3,63.95,155.28,32.76,654,8,7,0,1,"Tiranë","Urban",1,1,0,0
14741,24,"F",1622.91,"Medium","Master",2,39.91,76.68,17.12,715,8,5,0,1,"Vlorë","Suburban",1,0,1,0
14742,91,"F",1680.09,"Medium","High School",2,39.53,73.12,19.34,255,8,6,0,1,"Other","Urban",1,0,1,0
14743,74,"F",1693.57,"Low","High School",3,43.07,61.2,22.68,402,5,4,1,1,"Other","Suburban",1,1,0,0
14744,47,"M",0,"Low","High School",3,18.74,43.66,8.23,553,7,4,0,1,"Durrës","Urban",0,1,0,0
14745,84,"M",642.12,"Medium","Master",4,24.36,55.74,14.29,59,4,1,0,0,"Tiranë","Urban",0,0,1,0
14746,45,"F",1440.56,"Medium","PhD",1,45.38,99.36,23.81,276,11,3,0,0,"Elbasan","Rural",1,0,1,0
14747,37,"F",0,"Medium","Master",2,75.59,80.04,39.43,253,10,4,0,1,"Durrës","Urban",1,0,1,0
14748,59,"F",2569.25,"Medium","Master",4,49.47,54.03,39.47,866,12,3,1,1,"Durrës","Suburban",1,0,1,0
14749,40,"M",3098.47,"High","PhD",5,63.88,65.92,39.78,584,7,5,0,1,"Vlorë","Urban",0,0,0,1
14750,18,"F",1206.26,"High","PhD",1,8.94,10.04,6.07,855,12,7,0,0,"Other","Urban",1,0,0,1
14751,23,"F",1302.89,"Medium","Bachelor",0,0,0,0,NA,11,1,0,1,"Shkodër","Suburban",1,0,1,0
14752,46,"F",2413.38,"Medium","High School",1,50.42,98.31,23.09,75,5,5,0,0,"Other","Suburban",1,0,1,0
14753,19,"M",942.24,"Low","Bachelor",3,54.17,63.29,17.88,537,5,5,1,1,"Vlorë","Suburban",0,1,0,0
14754,58,"F",1327.39,"High","Master",3,35.33,58.36,19.14,64,5,6,0,0,"Durrës","Suburban",1,0,0,1
14755,71,"M",2212.47,"High","Bachelor",1,14.92,29.72,6.97,838,11,4,0,0,"Vlorë","Urban",0,0,0,1
14756,65,"F",680.92,"Medium","High School",4,48.48,113.48,16.06,102,7,5,0,1,"Durrës","Urban",1,0,1,0
14757,67,"F",2173.22,"High","High School",1,23.04,34.03,17.03,848,11,3,0,1,"Tiranë","Suburban",1,0,0,1
14758,59,"M",1216.44,"Medium","High School",3,64.65,97.05,49.49,727,5,1,0,1,"Durrës","Suburban",0,0,1,0
14759,51,"F",1048,"Medium","Bachelor",3,87.74,112.73,26.98,39,2,7,0,0,"Tiranë","Urban",1,0,1,0
14760,41,"M",2200.29,"Low","PhD",2,8.61,19.33,4.18,970,12,2,0,1,"Durrës","Urban",0,1,0,0
14761,56,"F",311.72,"Medium","High School",4,38.9,81.85,20.08,773,11,4,0,0,"Other","Suburban",1,0,1,0
14762,53,"F",1123.96,"Medium","Bachelor",4,37.25,82.22,17.6,966,8,2,0,1,"Durrës","Urban",1,0,1,0
14763,52,"F",847.58,"Medium","Master",0,0,0,0,NA,10,3,0,0,"Durrës","Urban",1,0,1,0
14764,61,"M",2046.45,"Low","Bachelor",2,71.62,122.27,24.99,564,4,1,0,0,"Tiranë","Urban",0,1,0,0
14765,36,"F",1201.71,"Medium","Bachelor",4,16.82,21.88,6.9,800,6,8,0,1,"Elbasan","Urban",1,0,1,0
14766,47,"M",0,"High","Master",2,28.56,53.94,12.17,694,5,8,0,1,"Shkodër","Urban",0,0,0,1
14767,18,"F",666.06,"Low","Master",1,51.03,69.68,31.22,298,5,7,0,1,"Vlorë","Urban",1,1,0,0
14768,84,"M",2302.66,"Medium","Bachelor",3,111.2,190.86,81.07,814,12,2,0,1,"Elbasan","Urban",0,0,1,0
14769,82,"F",1239.3,"Low","High School",5,10.03,24.4,6.07,738,14,5,0,0,"Tiranë","Suburban",1,1,0,0
14770,59,"F",2629.72,"Medium","Bachelor",6,20.43,28.52,12,378,5,9,1,1,"Elbasan","Suburban",1,0,1,0
14771,55,"F",1634.32,"Low","Bachelor",2,166.25,219.23,69.62,894,10,1,1,0,"Other","Urban",1,1,0,0
14772,65,"M",769.28,"High","Bachelor",5,40.83,97.18,26.76,588,5,2,0,0,"Tiranë","Urban",0,0,0,1
14773,55,"F",1137.46,"Very High","High School",3,69.78,160.03,30.37,694,6,1,0,1,"Vlorë","Urban",1,0,0,0
14774,45,"F",1395.16,"Medium","High School",1,48.5,86.05,37.1,441,6,9,1,1,"Tiranë","Urban",1,0,1,0
14775,50,"M",1238.96,"Low","Bachelor",2,62.05,72.5,20.67,128,4,8,0,1,"Vlorë","Urban",0,1,0,0
14776,45,"F",854.91,"Low","High School",2,30.28,44.2,15.56,806,5,5,0,1,"Vlorë","Rural",1,1,0,0
14777,52,"F",1981.76,"Very High","Bachelor",1,61.12,122.72,45.05,363,7,6,0,1,"Tiranë","Urban",1,0,0,0
14778,95,"F",1000.19,"High","High School",5,39.02,39.78,16.2,798,10,6,0,1,"Tiranë","Urban",1,0,0,1
14779,46,"F",2168.85,"Medium","Bachelor",2,114.48,183.52,46.17,259,11,6,0,0,"Tiranë","Urban",1,0,1,0
14780,53,"M",416.99,"Medium","PhD",0,0,0,0,NA,10,4,0,0,"Vlorë","Urban",0,0,1,0
14781,60,"F",2659.1,"Low","Master",3,52.36,109.06,39.99,601,13,5,0,0,"Tiranë","Urban",1,1,0,0
14782,36,"F",2681.56,"Low","Bachelor",2,12.93,25.52,4.55,883,9,3,0,1,"Other","Suburban",1,1,0,0
14783,95,"M",1537.6,"Medium","Bachelor",4,3.17,5.87,1.91,843,10,5,0,1,"Durrës","Urban",0,0,1,0
14784,75,"F",1648.79,"High","Master",2,50.44,104.56,26.97,146,10,8,0,0,"Tiranë","Suburban",1,0,0,1
14785,91,"F",297.82,"High","Bachelor",3,25.82,48.01,18.74,115,6,4,1,1,"Vlorë","Urban",1,0,0,1
14786,91,"M",2227.49,"Medium","Bachelor",4,30.48,38.15,18.85,624,8,3,0,0,"Other","Suburban",0,0,1,0
14787,30,"F",0,"High","Bachelor",6,32.91,73.05,19.06,596,6,1,0,0,"Tiranë","Urban",1,0,0,1
14788,51,"M",1239.93,"High","Master",4,43.09,59.21,28.82,617,10,7,0,1,"Durrës","Urban",0,0,0,1
14789,43,"F",1693.65,"Low","Master",4,32.65,77.34,16.64,684,10,3,1,1,"Durrës","Urban",1,1,0,0
14790,95,"M",1650.75,"Medium","High School",2,23.1,55.02,12.09,335,7,4,0,0,"Elbasan","Rural",0,0,1,0
14791,22,"F",2329.36,"Medium","Bachelor",2,85.28,186.52,38.89,413,11,2,0,1,"Shkodër","Rural",1,0,1,0
14792,95,"M",2946.8,"Low","Bachelor",5,144.84,214.71,86.42,793,8,3,0,0,"Other","Suburban",0,1,0,0
14793,61,"M",1699.86,"Medium","PhD",1,115.86,130.07,56.82,998,8,5,0,0,"Tiranë","Urban",0,0,1,0
14794,48,"F",1172.84,"Low","High School",5,176,294.29,67.54,449,2,3,0,0,"Vlorë","Urban",1,1,0,0
14795,40,"M",2761.59,"High","Bachelor",2,129.57,275.52,54.22,687,7,4,0,0,"Tiranë","Rural",0,0,0,1
14796,28,"M",647.29,"Medium","Bachelor",4,18.04,18.59,7.05,259,8,5,0,1,"Tiranë","Rural",0,0,1,0
14797,62,"F",1628.26,"Medium","Bachelor",4,9.34,19.19,3.33,860,9,1,0,1,"Tiranë","Urban",1,0,1,0
14798,67,"F",776.45,"Very High","Bachelor",1,27.68,56.23,9.68,144,12,2,0,0,"Elbasan","Suburban",1,0,0,0
14799,56,"M",2486.97,"Medium","Bachelor",1,225.01,304.52,138.11,648,5,6,1,0,"Tiranë","Urban",0,0,1,0
14800,55,"F",1225.02,"Medium","Bachelor",1,36.53,78.9,13.67,498,7,6,0,1,"Shkodër","Rural",1,0,1,0
14801,56,"M",3126.77,"Medium","Bachelor",2,32.1,64.7,25.21,440,11,4,0,1,"Tiranë","Suburban",0,0,1,0
14802,56,"F",3057.04,"Low","Bachelor",2,16.23,16.45,10.32,137,13,2,0,1,"Shkodër","Urban",1,1,0,0
14803,64,"F",2543.08,"Medium","Bachelor",1,20.26,26.57,9.64,693,6,7,0,0,"Tiranë","Urban",1,0,1,0
14804,52,"M",2394.29,"Medium","Bachelor",1,50.44,123.78,29.43,913,10,2,0,1,"Tiranë","Urban",0,0,1,0
14805,76,"F",2698.73,"Low","High School",1,79.83,131.75,57.8,613,8,6,0,1,"Elbasan","Suburban",1,1,0,0
14806,75,"F",1481.13,"Medium","Bachelor",4,24.08,40.59,13.53,510,12,8,0,0,"Tiranë","Suburban",1,0,1,0
14807,72,"F",606.12,"Low","Master",0,0,0,0,NA,4,3,0,1,"Durrës","Urban",1,1,0,0
14808,84,"F",781.16,"High","Bachelor",4,45.72,80.17,23.4,6,9,5,0,1,"Tiranë","Rural",1,0,0,1
14809,21,"F",428.81,"High","Bachelor",3,48.53,73.3,16.43,825,6,7,0,1,"Tiranë","Urban",1,0,0,1
14810,82,"M",1962.15,"Medium","Bachelor",1,63.16,68.43,40.4,622,8,2,0,1,"Vlorë","Suburban",0,0,1,0
14811,76,"M",2622.59,"High","Bachelor",3,43.73,53.98,25.08,548,5,1,0,1,"Other","Rural",0,0,0,1
14812,73,"F",1681.45,"Low","Master",3,37.39,68.08,22.84,422,6,7,0,1,"Vlorë","Urban",1,1,0,0
14813,57,"M",1364.54,"Low","High School",5,30.17,75.22,9.53,336,11,3,0,1,"Other","Urban",0,1,0,0
14814,54,"M",637.6,"Medium","Bachelor",1,17.89,20.22,13.56,387,12,7,0,0,"Shkodër","Suburban",0,0,1,0
14815,46,"M",1407.7,"Very High","Bachelor",0,0,0,0,NA,6,7,0,1,"Other","Rural",0,0,0,0
14816,95,"F",1610.45,"Medium","Bachelor",1,34.33,66.36,10.8,253,9,5,1,1,"Vlorë","Urban",1,0,1,0
14817,20,"M",833.99,"Medium","Bachelor",1,13.15,29.51,4.56,887,6,2,0,1,"Tiranë","Rural",0,0,1,0
14818,64,"M",1786.23,"Very High","PhD",5,61.95,99.16,39.69,981,9,1,1,0,"Elbasan","Urban",0,0,0,0
14819,67,"F",1384.23,"Medium","Master",3,34.77,81.87,18.84,59,6,2,0,0,"Vlorë","Urban",1,0,1,0
14820,73,"F",829.01,"Medium","Bachelor",3,15.76,20.43,8.35,690,8,5,0,0,"Elbasan","Suburban",1,0,1,0
14821,80,"M",2089.15,"Medium","High School",0,0,0,0,NA,10,4,1,1,"Vlorë","Urban",0,0,1,0
14822,57,"F",2745.7,"Medium","Bachelor",3,60.32,141.57,33.39,365,11,2,0,1,"Elbasan","Suburban",1,0,1,0
14823,93,"M",2359.14,"Low","High School",0,0,0,0,NA,4,3,0,1,"Vlorë","Urban",0,1,0,0
14824,63,"F",1325.91,"Low","PhD",3,27.83,38.9,12.4,798,2,5,0,1,"Tiranë","Urban",1,1,0,0
14825,71,"M",1685.59,"Medium","Bachelor",6,73.93,79.41,33.1,263,6,1,0,0,"Other","Urban",0,0,1,0
14826,49,"F",337.73,"Medium","PhD",2,42.01,75.31,29.71,429,4,2,0,1,"Tiranë","Urban",1,0,1,0
14827,55,"M",2649.14,"Medium","High School",3,13.98,29.28,9.23,948,14,5,0,1,"Other","Urban",0,0,1,0
14828,63,"F",335.39,"Medium","Bachelor",2,10.12,13.18,6.84,31,7,7,0,1,"Shkodër","Urban",1,0,1,0
14829,57,"M",1645.95,"Medium","Master",0,0,0,0,NA,7,6,1,1,"Tiranë","Urban",0,0,1,0
14830,18,"F",1585.4,"Very High","Master",5,105.04,118.07,32.56,473,11,4,1,0,"Other","Urban",1,0,0,0
14831,56,"F",1670.98,"Low","High School",3,27.45,60.73,9.75,133,9,8,0,0,"Vlorë","Suburban",1,1,0,0
14832,51,"M",2547.87,"Medium","High School",0,0,0,0,NA,7,6,0,1,"Tiranë","Rural",0,0,1,0
14833,62,"F",239.78,"High","Bachelor",3,31.04,31.51,22.79,511,7,5,0,0,"Other","Suburban",1,0,0,1
14834,62,"M",1694.43,"Medium","Master",4,112.97,180.74,38.51,872,4,7,1,0,"Other","Urban",0,0,1,0
14835,32,"F",1187.07,"Low","Bachelor",0,0,0,0,NA,8,5,0,1,"Elbasan","Urban",1,1,0,0
14836,34,"F",1539.26,"High","Bachelor",3,25.46,62.06,16.18,552,5,5,1,0,"Shkodër","Urban",1,0,0,1
14837,58,"F",1270.77,"Medium","PhD",2,5.21,6.47,1.57,461,10,4,0,0,"Tiranë","Suburban",1,0,1,0
14838,59,"M",2314.76,"High","Bachelor",2,79.5,198.73,55.19,9,11,3,0,1,"Tiranë","Suburban",0,0,0,1
14839,42,"M",2153.18,"Low","Bachelor",5,74.18,133.24,22.45,20,7,3,0,1,"Durrës","Suburban",0,1,0,0
14840,71,"M",1921.76,"High","Bachelor",5,22.86,48.38,17.38,871,9,5,0,0,"Tiranë","Urban",0,0,0,1
14841,68,"F",1718.12,"High","Master",3,55.57,57.43,27.81,597,9,5,0,1,"Elbasan","Rural",1,0,0,1
